RE_Identity	Normalized	FOLD	condensed
hh7B	2.81764206955047	0.805716652742702	hh7
pBBh	0.412142440163456	-1.96755676505273	ph
7phB	0.585539714867617	-1.46093277072287	7ph
pSSh	0.521422060164084	-1.62824817586471	pSSh
pBSp	0.520016174686615	-1.6321432993019	pSp
7Bp7	0.186295503211991	-3.11310694610084	7p7
Bp7p	0.481036077705828	-1.74455469694611	p7p
Shhh	0.486638537271449	-1.7278492242226	Shhh
SBS7	0.585639791415965	-1.46068621596403	SS7
Bph7	0.397011308562197	-2.0215196951136	ph7
77hp	0.351246537396122	-2.19821579387504	77hp
Sh7h	0.373590982286634	-2.10924016533282	Sh7h
hh77	1.47852760736196	-0.124610520241027	hh77
Bhh7	0.508833922261484	-1.66350494362948	hh7
phhB	5.39389534883721	1.74255582875552	phh
ShBB	2.19870009285051	0.447879128844831	Sh
BhBh	0.523850823937554	-1.6215437605666	hh
S7Sh	0.377455166524338	-2.09439450334969	S7Sh
hphh	0.531135531135531	-1.60161975314483	hphh
7777	0.336633663366337	-2.25952034374137	7777
7ppp	0.461165048543689	-1.80541662109218	7ppp
pBhh	0.292901062045836	-2.46028637275437	phh
pBB7	0.454668470906631	-1.8258848336073	p7
BSBB	1.2	-0.425737296406117	S
hBB7	0.39607201309329	-2.02493703478405	h7
Shh7	1.84664536741214	0.196135133328149	Shh7
BSSS	1.03225806451613	-0.642968012626786	SSS
hhBp	5.82250396196513	1.85286801388889	hhp
hS77	0.973214285714286	-0.727942299520589	hS77
BBB7	1.26	-0.355347968514719	7
pSBp	0.737704918032787	-1.12765594347312	pSp
BS77	0.392857142857143	-2.03669500566022	S77
hBh7	0.472573839662447	-1.77016002908057	hh7
ShSp	0.898550724637681	-0.843099848631205	ShSp
BBhp	0.51681706316653	-1.64104609447284	hp
7ppp	0.12678936605317	-3.66826604680527	7ppp
hB7h	0.328	-2.29700398228391	h7h
pphh	0.1620029455081	-3.31467975295998	pphh
p7h7	0.256	-2.654555986902	p7h7
77BS	0.41958041958042	-1.94175244340978	77S
phBp	1.1243851018974	-0.519635458991669	php
Sph7	0.560311284046693	-1.52447124999148	Sph7
h7ph	0.647058823529412	-1.31680292485295	h7ph
BSSp	0.748010610079576	-1.10764106310978	SSp
ph7p	0.470142180094787	-1.77760267544758	ph7p
h7Sp	0.470588235294118	-1.77623454349025	h7Sp
BBS7	0.644736842105263	-1.32198937156829	S7
ShSh	0.409893992932862	-1.97544894994422	ShSh
ShhS	0.392523364485981	-2.0379212658623	ShhS
hppp	0.525862068965517	-1.6160153598046	hppp
hSSh	0.598746081504702	-1.42875548796903	hSSh
pBSB	0.929396662387676	-0.794405333218375	pS
77p7	0.209486166007905	-2.94384482237102	77p7
hSBp	1.60890609874153	-0.00269157433462601	hSp
7BSS	0.403827751196172	-1.99695974050097	7SS
Bh7S	0.363013698630137	-2.15067580655673	h7S
7p7h	0.272959183673469	-2.56201455995397	7p7h
h7pS	1.2396694214876	-0.378816249018625	h7pS
p77h	0.567514677103718	-1.5060420931626	p77h
BS7S	1.0414201183432	-0.630219519884798	S7S
B7pB	1.04716981132075	-0.622276290453004	7p
hShB	7.8547619047619	2.2847958426589	hSh
pSpp	0.195817490494297	-3.041190164349	pSpp
Sph7	0.675229357798165	-1.25532216584719	Sph7
SBB7	1.11751662971175	-0.528475401995376	S7
pBhp	1.44495412844037	-0.157748008629559	php
pBp7	1.05691056910569	-0.608918394550697	pp7
7hhB	2.76872246696035	0.780448744889682	7hh
7ppS	0.584167424931756	-1.46431788606684	7ppS
hB7B	0.587628865979381	-1.4557945302623	h7
B7SS	0.383928571428571	-2.06986186959542	7SS
7hSp	0.209205020920502	-2.94578232044594	7hSp
hp7h	0.28646173969915	-2.49235733399954	hp7h
hhhB	5.22206506364922	1.69584873059646	hhh
ShhS	1.33014354066986	-0.277189761597286	ShhS
SBhh	0.368932038834951	-2.12734471597954	Shh
pphB	1.60547080483956	-0.0057752720539327	pph
BShh	0.278145695364238	-2.53485901878623	Shh
phh7	0.801169590643275	-1.00859213416528	phh7
Bhp7	1.80857142857143	0.166078875356101	hp7
BS7p	0.506794564348521	-1.66929874626632	S7p
hhhS	4.12918951858623	1.35708693357857	hhhS
B7hB	1.8375	0.188972547709091	7h
Sp7B	0.304900181488203	-2.40236278803231	Sp7
SMARCAD1	0.225266362252664	-2.83906789693329	SMARCAD1
hSSS	0.601290322580645	-1.42263805774723	hSSS
hSph	0.513224535734384	-1.65110965410385	hSph
7h77	0.274165202108963	-2.55565432568424	7h77
hBp7	0.519242516799023	-1.634291277689	hp7
77p7	0.809248554913295	-0.994116912931669	77p7
hBph	0.374545454545455	-2.10555898346871	hph
BS7h	0.165137614678899	-3.28703102557452	S7h
6merx1	1.59302325581395	-0.0170043739814824	6merx1
p7Sp	0.192893401015228	-3.0628960082527	p7Sp
SBB7	0.394366197183099	-2.03116389968699	S7
7S7p	0.388888888888889	-2.05134178162462	7S7p
phh7	1.90443686006826	0.240592755167028	phh7
hh7B	2.06521739130435	0.357521950034024	hh7
7pSS	0.841437632135307	-0.937843455035658	7pSS
Shpp	0.924406047516199	-0.802173099099	Shpp
pBSB	0.393548387096774	-2.03415876995126	pS
Bh7p	0.265060240963855	-2.60437951494954	h7p
7S7B	0.288	-2.48463098545969	7S7
SpBh	0.767068273092369	-1.07134480627224	Sph
S77p	0.719665271966527	-1.16337375551856	S77p
pShS	0.785123966942149	-1.03777933118356	pShS
7BSB	1.98181818181818	0.298052909012356	7S
hB7S	0.734133790737564	-1.13465678903926	h7S
SBhB	2.21333333333333	0.457449038611133	Sh
77BS	0.366197183098592	-2.1380791036035	77S
S7pS	0.245614035087719	-2.71430679434705	S7pS
hpSS	0.482758620689655	-1.73939777530988	hpSS
7B7h	0.158940397350993	-3.34221394084383	77h
S7B7	0.230769230769231	-2.80424891965985	S77
hSh7	0.895027624309392	-0.848767586438492	hSh7
7BhB	0.941176470588235	-0.77623454349025	7h
Sh7B	0.328502415458937	-2.2947958184889	Sh7
pp7B	0.350416119141481	-2.20163065668989	pp7
7merm8x2	0.573875802997859	-1.4899612514918	7merm8x2
7hSS	0.446511627906977	-1.85200205110822	7hSS
hhB7	3.15829383886256	0.970373699531089	hh7
B7p7	0.389023405972559	-2.05084283815055	7p7
ppph	0.333492139113864	-2.27304704169974	ppph
S7pS	0.345955249569707	-2.22011436446551	S7pS
S777	0.49740932642487	-1.69626623878684	S777
hp7S	0.203846153846154	-2.98321906070517	hp7S
hph7	0.537409493161705	-1.58467799081834	hph7
7h77	0.36875	-2.12805674776543	7h77
7S77	0.381188118811881	-2.0801966442968	7S77
pppS	0.230326295585413	-2.8070206689099	pppS
7pcx4	0.0807174887892377	-4.3197466007179	7pcx4
7SS7	0.727710843373494	-1.14733448914912	7SS7
SSp7	0.502939846223428	-1.68031393933263	SSp7
SSpB	0.7643219724438	-1.07651929211668	SSp
ph7p	0.217357310398749	-2.89063117839804	ph7p
SSBp	1.38805970149254	-0.215702081589652	SSp
hS7h	0.692307692307692	-1.21928641893869	hS7h
pphS	0.343598055105348	-2.22997792682613	pphS
ppBp	0.440904419321686	-1.87023385952148	ppp
7BBB	1.08523908523909	-0.570758789440069	7
BphS	0.293918918918919	-2.45528157202013	phS
BSBS	0.869641294838145	-0.890279348892103	SS
77S7	0.258620689655172	-2.63986210175896	77S7
S777	0.367283950617284	-2.13380394181659	S777
hp77	0.521415270018622	-1.62826696328036	hp77
pBpp	0.47568578553616	-1.7606908818603	ppp
hphB	3.58149977548271	1.1517921493705	hph
p7Bp	0.294372294372294	-2.45305790240563	p7p
S7ph	0.377932232841008	-2.09257222963605	S7ph
BBB7	2.33099041533546	0.53217137010485	7
HMGA2	0.549668874172185	-1.55213701021807	HMGA2
7p7B	0.563434635793536	-1.51645154446931	7p7
B77p	0.315217391304348	-2.35435266316935	77p
phSp	0.583518930957684	-1.46592033544361	phSp
7phB	0.464755480607083	-1.79422791896899	7ph
B7S7	0.891213389121339	-0.854928889994821	7S7
SSSp	1.34284668862056	-0.263477099032543	SSSp
B7Sp	0.409569377990431	-1.97659194280701	7Sp
phpS	0.375538020086083	-2.10174082117753	phpS
SBp7	0.495703899537343	-1.70122118907341	Sp7
7pcx2	0.286346863468635	-2.49293599629402	7pcx2
B7hS	0.569503980404164	-1.50099387180621	7hS
h77S	0.438202247191011	-1.87910291434406	h77S
B7SB	0.722039473684211	-1.15862208614814	7S
pp7p	0.364655456643587	-2.14416581462937	pp7p
SSS7	0.937263794406652	-0.78224464324435	SSS7
Shph	0.339892665474061	-2.24562056675215	Shph
phhp	1.82535211267606	0.179403086252669	phhp
Control	2.90355329949239	0.849047815082102	Control
Bp77	0.613152804642166	-1.39445314241544	p77
BhSp	0.722525804493018	-1.15765068377096	hSp
S7S7	0.897574123989218	-0.844668711789452	S7S7
hpB7	0.665236051502146	-1.27683344161995	hp7
hhBB	7.95737425404945	2.30352075169572	hh
B77h	0.383084577114428	-2.07303685272394	77h
BhBh	0.606741573033708	-1.40961763104284	hh
hppS	0.543669250645995	-1.56797056397938	hppS
hhh7	1.00545256270447	-0.680926685405628	hhh7
pp7h	0.386160024714242	-2.06150097289963	pp7h
pph7	0.261874197689345	-2.62182587833008	pph7
BSSS	1.40345604808415	-0.199787818442141	SSS
7hhS	0.903417533432392	-0.835306883406643	7hhS
p77p	0.395301327885598	-2.0277469956992	p77p
pSSB	0.570741482965932	-1.49786237149814	pSS
pBpp	0.401766004415011	-2.00434430208745	ppp
hShh	0.477576477576478	-1.75496801688863	hShh
hpBB	0.40874772194741	-1.97948910699199	hp
SB7h	0.562329885683179	-1.5192830744862	S7h
hh7p	0.92896174863388	-0.795080604386252	hh7p
BBBS	1.01728395061728	-0.66404927282868	S
7hBp	0.97152600170503	-0.730447188831931	7hp
pSS7	0.509874326750449	-1.66055810007526	pSS7
7BS7	0.451733833177132	-1.83522682683437	7S7
Bhph	0.920529801324503	-0.808235368841483	hph
hBhh	0.313915857605178	-2.36032188795716	hhh
phpp	0.494749124854142	-1.70400264178921	phpp
pSBp	0.636581469648562	-1.34035463518206	pSp
SSBB	1.69819193324061	0.0752278223081942	SS
7SB7	0.823361823361823	-0.969173240043793	7S7
BppB	0.839268527430221	-0.941567316367196	pp
hS7S	0.453630100688924	-1.82918342343921	hS7S
hhhh	0.47843137254902	-1.75238780153588	hhhh
HMGA2	0.160771704180064	-3.32568628259579	HMGA2
hpSB	0.394771241830065	-2.02968290049485	hpS
hBp7	0.724852071005917	-1.15301319951952	hp7
7pcx4	0.105263157894737	-3.9366992156835	7pcx4
hBSB	0.659231722428749	-1.2899141300165	hS
SppB	0.898214285714286	-0.84364012937935	Spp
7SSp	1.17724288840263	-0.453359694741357	7SSp
7Shh	0.31331592689295	-2.36308168855635	7Shh
phpB	1.3	-0.310260078986181	php
p7pS	0.330845771144279	-2.28454095791765	p7pS
p77p	0.23943661971831	-2.75105598049425	p77p
p7pB	0.20353982300885	-2.98538870859809	p7p
h7h7	0.802675585284281	-1.0058827808295	h7h7
BSBB	1.85579937304075	0.203269049624169	S
BhS7	1.14065510597302	-0.498909064968842	hS7
hpph	0.422498364944408	-1.93175403890679	hpph
7h7B	0.745047923322684	-1.1133665708594	7h7
7B7h	0.456204379562044	-1.82101950053835	77h
hBhp	3.14495412844037	0.9642672722083	hhp
7BSS	0.199460916442049	-3.01459371323176	7SS
hhhh	0.649553571428571	-1.31125128138923	hhhh
h7Sh	0.548347613219094	-1.55560904832799	h7Sh
SSSp	1.26893353941267	-0.345155192454614	SSSp
7BBS	1.07747747747748	-0.581113989279274	7S
SppB	1.55737704918033	-0.0496534314718496	Spp
SB7h	0.527494908350306	-1.61154262886805	S7h
SSpB	0.996904823316998	-0.693244023178882	SSp
7Bpp	0.426829268292683	-1.91704068991303	7pp
h77S	0.339645693341478	-2.24666923599056	h77S
S7p7	0.288939051918736	-2.47993459079493	S7p7
777S	0.207657365347177	-2.95649475386733	777S
Bp7p	0.496542185338866	-1.69878350536798	p7p
7phh	0.327262379055208	-2.30025203241655	7phh
777p	0.614190687361419	-1.3920131594461	777p
Bphp	0.81246857717446	-0.98838778032186	php
BB77	0.449342470827931	-1.84288436856866	77
BBph	0.530140576602335	-1.6043248293847	ph
7pcx2	0.221518987341772	-2.86326943347205	7pcx2
BBhp	0.81426909654905	-0.98519414747564	hp
h7Bh	0.446123015261292	-1.85325821918654	h7h
7B7p	0.457486136783734	-1.81697177109975	77p
SpSB	1.1314606741573	-0.510585260086886	SpS
B7hB	0.693189189189189	-1.2174506423764	7h
ph7p	0.277728085867621	-2.53702671686262	ph7p
h7hh	0.589723320158103	-1.45066155156635	h7hh
hS7S	0.532458059810357	-1.59803190425176	hS7S
h7pp	0.575056011949216	-1.48699731198196	h7pp
77pp	0.697895451459606	-1.20768886808188	77pp
7Bhh	0.44633730834753	-1.85256539381251	7hh
ShSS	0.816104461371056	-0.981945968145702	ShSS
7pph	0.253398396653886	-2.66929240108898	7pph
ShpB	1.02535389816184	-0.652649764214076	Shp
p7Bp	0.320308075659758	-2.33123962509206	p7p
7Sp7	0.5245621529261	-1.61958607598174	7Sp7
77B7	0.238476953907816	-2.75684994426923	777
7merm8x4	0.404740200546946	-1.993703646293	7merm8x4
Bhph	0.296406628188419	-2.4431220878518	hph
77ph	0.321389339331485	-2.32637772234165	77ph
BSSh	0.620981881940386	-1.3761486208169	SSh
SpSp	1.44713584288052	-0.155571347991937	SpSp
phhB	3.65421380743477	1.18078934603905	phh
ppB7	0.427598729005901	-1.91444223232801	pp7
Bp7h	0.29279112754159	-2.46082796087448	p7h
BBpS	0.830940858010007	-0.95595399990548	pS
77hS	0.528840970350404	-1.60786584752884	77hS
pp77	0.216279852001345	-2.89780052281961	pp77
Sp7h	0.228992848629321	-2.81539725298896	Sp7h
B7BS	0.886160322750395	-0.86313206458542	7S
pB77	0.304883614787768	-2.40244117875608	p77
7SSh	0.396712572190138	-2.02260567857284	7SSh
p7Sh	0.326060606060606	-2.30555964881647	p7Sh
pS7h	0.221886031265759	-2.8608809509441	pS7h
pSSS	0.708087841456883	-1.18677145295842	pSSS
B7h7	0.302913370634768	-2.41179453684562	7h7
S7pS	0.333924611973392	-2.27117736571073	S7pS
pSS7	0.377410468319559	-2.09456535727514	pSS7
BB7p	0.61028266191854	-1.40122219298412	7p
BSp7	0.449951721918249	-1.84092958298632	Sp7
Bhp7	0.924704924704925	-0.801706725097394	hp7
7B77	0.289664869932037	-2.47631506953665	777
SS7h	0.544526788968534	-1.56569677047829	SS7h
S77p	0.327412385981757	-2.29959089725639	S77p
hpS7	0.435678889990089	-1.8874345852844	hpS7
hp77	0.267605633802817	-2.59059130830101	hp77
BBSB	0.959477124183007	-0.748451386976713	S
pphp	0.563044741429402	-1.51745022886503	pphp
pBBB	0.796231532367426	-1.01751179094629	p
77Bp	0.812038834951456	-0.989151072608275	77p
h7Sp	0.428250401284109	-1.91224519896669	h7Sp
7SB7	0.753374233128834	-1.09733310598817	7S7
HMGA2	0.217975937721161	-2.88653091187895	HMGA2
phBp	0.97841726618705	-0.720249933713079	php
phhp	1.76925833034755	0.134373009836803	phhp
hphS	2.23303804064617	0.470236125984568	hphS
ppBS	0.614995076663384	-1.39012493610914	ppS
77BB	0.533935192648718	-1.59403515431234	77
BBBp	1.06871666143709	-0.592892286339222	p
hSBh	0.613997031624615	-1.39246811623996	hSh
Sphp	0.548086866597725	-1.55629523226619	Sphp
ShhB	3.77676537585421	1.22837945972048	Shh
S7h7	0.306382978723404	-2.3953636473626	S7h7
p7pp	0.572200772200772	-1.49417835250799	p7pp
hhSh	0.370820668693009	-2.11997813841227	hhSh
pSBp	0.55947451092389	-1.52662739211212	pSp
hphB	4.7	1.54388905455036	hph
pBhh	0.368521031207598	-2.12895284197761	phh
h77S	0.415112855740922	-1.95719618528578	h77S
77p7	0.490811816701558	-1.71552981362867	77p7
7ShS	0.373952779893374	-2.10784368881811	7ShS
p7ph	0.390433096315449	-2.04562444436387	p7ph
pSB7	0.229106628242075	-2.81468059953382	pS7
7hhp	3.3152	1.04032420589719	7hhp
BBhB	1.46883005977797	-0.134104213151666	h
7p7B	0.834298957126304	-0.950135355089191	7p7
BppS	0.496	-1.70035967651512	ppS
Bh77	0.364217252396166	-2.14590053500779	h77
7pB7	0.500738552437223	-1.68664226267856	7p7
BShh	0.418840307750047	-1.94429950817076	Shh
hBhS	1.44495222268384	-0.157749911407821	hhS
BS7h	0.464435911501189	-1.79522026734067	S7h
pBBp	1.58572844400396	-0.0236259715715436	pp
7pS7	0.399107142857143	-2.01392369800156	7pS7
SShh	0.580706264375592	-1.47289119991317	SShh
hBSB	0.871121441022661	-0.88782594150829	hS
6merx1	1.4383608815427	-0.164346012072869	6merx1
7phB	0.363251970017298	-2.14972917510817	7ph
7SSS	0.54914030991297	-1.55352498022309	7SSS
Shh7	1.8009221589368	0.159964122900558	Shh7
S77p	0.49195494770716	-1.71217359476501	S77p
7hhB	4.21651376146789	1.38727896074191	7hh
phBp	1.62237479806139	0.00933544459129088	php
pp7B	0.203871987356776	-2.98303623892734	pp7
BSSh	0.624815955026101	-1.3672685031494	SSh
pppB	0.358498705780846	-2.16873188647604	ppp
hBBh	0.491108232245907	-1.714658791086	hh
pp7p	0.614685844057532	-1.39085053630156	pp7p
BSBS	1.26741186586414	-0.34688627461806	SS
phpS	0.514161220043573	-1.64847899629188	phpS
7merm8x2	0.681294161398289	-1.24242195401584	7merm8x2
B7BB	1.03405017921147	-0.640465505423616	7
7S7p	0.283993115318417	-2.50484384139862	7S7p
SShS	0.661723818350324	-1.28447058769883	SShS
p7BB	0.242430181283684	-2.73313047918362	p7
BpBS	0.733630442235173	-1.13564629184958	pS
h7p7	0.152223059532781	-3.40451287485831	h7p7
pSB7	0.253841425937308	-2.66677226649299	pS7
pSph	0.329047494096038	-2.29240396225004	pSph
S777	0.170554493307839	-3.24046703345391	S777
hS77	0.396409872849663	-2.0237069028827	hS77
SpSp	0.990367463432037	-0.702735878694144	SpSp
ppSB	0.694394800974817	-1.21494365095192	ppS
BpBh	0.523769808173478	-1.62176689676251	ph
7pSB	0.50679012345679	-1.66931138823409	7pS
Dna2	0.467191601049869	-1.78668545876684	Dna2
SMARCAD1	0.346621748081602	-2.21733762080245	SMARCAD1
BBhp	0.603793653607516	-1.41664420416623	hp
77pS	0.285123966942149	-2.49911048273634	77pS
BBhS	0.49139153331983	-1.7138267968605	hS
hB77	0.580667354661163	-1.47298786966896	h77
hph7	1.22854077253219	-0.391825963909885	hph7
SS77	0.492257538712306	-1.71128649657774	SS77
pBpS	0.484375	-1.73457539185304	ppS
7BhB	0.502350296341713	-1.68200606930029	7h
hhSS	3.97380675203725	1.30175001316185	hhSS
BBBS	1.62053959965187	0.00770257267276948	S
Bhp7	0.321626617375231	-2.325312990218	hp7
pphp	0.410573582987376	-1.97305899218238	pphp
phpp	0.773839610429637	-1.05866521940866	phpp
ShS7	0.967741935483871	-0.736077417018268	ShS7
Shph	0.333333333333333	-2.27373420296107	Shph
B7h7	0.544476100031656	-1.56583107439732	7h7
BhBB	3.4412032816773	1.0941414164567	h
7hS7	0.588652482269504	-1.45328362329178	7hS7
7BSh	0.612075471698113	-1.39699024236056	7Sh
S7S7	0.19047619047619	-3.08108912501867	S7S7
SSB7	0.777972027972028	-1.05098151316454	SS7
77B7	0.258241758241758	-2.64197749076097	777
hh77	0.978260869565217	-0.720480561967249	hh77
pBSh	0.341486810551559	-2.23886993960554	pSh
BhhS	0.406876790830946	-1.98610780894488	hhS
ShB7	0.797724848915748	-1.01480857894582	Sh7
7pBS	0.867630700778643	-0.893618694004748	7pS
BpBh	0.516521739130435	-1.64187072727088	ph
Bp7S	0.468360277136259	-1.78308107485066	p7S
phBB	1.26562633239533	-0.348920180549069	ph
p7pS	0.322987721691678	-2.31922047490534	p7pS
7pBp	0.469194312796209	-1.78051427086749	7pp
hBhB	6.0824295010846	1.91587599134137	hh
pppp	0.470366886171214	-1.77691329910893	pppp
Sp77	0.174418604651163	-3.20814586133349	Sp77
SS7S	0.95364238410596	-0.757251440122678	SS7S
7pcx4	0.148820326678766	-3.43712820619299	7pcx4
B7Bp	0.451966473243069	-1.83448403926538	7p
h7p7	0.305848787446505	-2.39788124068012	h7p7
7hB7	0.622062482720487	-1.37364029879129	7h7
BSBS	1.33154602323503	-0.275669407866781	SS
7S7B	0.380133715377268	-2.08419280862707	7S7
hpSS	0.55672514619883	-1.53373454870523	hpSS
hpBh	0.577259475218659	-1.48147984833311	hph
pS7S	0.393388429752066	-2.03474527109392	pS7S
BppS	0.435946462715105	-1.88654882432211	ppS
hphS	1.91749347258486	0.250449964361577	hphS
7BS7	0.519038076152305	-1.63485941989062	7S7
hhhh	0.554430379746835	-1.5396934857032	hhhh
hBhh	0.564647538080057	-1.51334920169913	hhh
7hhS	1.21477118260082	-0.408087112536964	7hhS
hBBS	0.636434714620797	-1.3406872668553	hS
7B77	0.318660880347179	-2.33867787620168	777
pSBp	0.603285216525635	-1.41785956750025	pSp
hpS7	0.426205903527718	-1.91914922059235	hpS7
Control	1.99585921325052	0.308238255154277	Control
7p7B	0.166058394160584	-3.27900914500174	7p7
hphS	2.88567990373045	0.840139574403968	hphS
pBhB	1.70228091236495	0.0786974296340574	ph
SB7S	0.602072538860104	-1.42076248099083	S7S
BhBp	0.990554899645809	-0.702462861132286	hp
p7hh	0.265086206896552	-2.60423819202824	p7hh
ppSB	0.304631997726627	-2.4036323105318	ppS
h7pp	0.35031847133758	-2.20203273760688	h7pp
ppSS	0.464411913175164	-1.79529481618502	ppSS
77hh	0.249702734839477	-2.69048817482893	77hh
B7ph	0.407394489012905	-1.98427333260042	7ph
B7SB	0.838461538461538	-0.942955190491439	7S
hBSp	0.592487597448618	-1.44391484275629	hSp
hh77	1.14569536423841	-0.492548213928265	hh77
hBS7	0.613496932515337	-1.39364366669626	hS7
Shp7	0.835095137420719	-0.948759232514841	Shp7
hhBh	0.412570507655117	-1.96605910237027	hhh
SBSp	1.24950099800399	-0.367419648502501	SSp
7SpS	0.243845252051583	-2.72473391541711	7SpS
77BB	0.309879175550817	-2.37899399069952	77
B7ph	0.191570881226054	-3.07282150903507	7ph
ShhS	0.558139534883721	-1.53007395622085	ShhS
77Sh	0.234960272417707	-2.778282953661	77Sh
SBpp	1.24634146341463	-0.371072320807736	Spp
pphp	0.182628062360802	-3.14179133236297	pphp
hBhS	1.60780669144981	-0.00367774227244825	hhS
B7hh	0.305317324185249	-2.40039034447401	7hh
BhBB	6.87586206896552	2.09276890214335	h
Bphh	0.315789473684211	-2.35173671496234	phh
SSpS	1.89694041867955	0.234902663370068	SSpS
Bhh7	0.380628717077315	-2.08231538522075	hh7
