RE_Identity	Normalized	FOLD	condensed
7Bp7	0.342277012327774	-1.87683337061412	7p7
7BSB	1.58415841584158	0.333646933673582	7S
7pcx4	1.00662251655629	-0.320546904343479	7pcx4
pShp	1.02311055590256	-0.297107629337234	pShp
hSh7	0.820562560620756	-0.615384442710144	hSh7
h7BS	0.272890484739677	-2.20367568235843	h7S
pSh7	0.302709069493522	-2.05406587282115	pSh7
SB7p	0.544155844155844	-1.2079778803449	S7p
pppS	0.749303621169916	-0.746447349728413	pppS
SBpS	1.47727272727273	0.232866515929172	SpS
Control	1.20892494929006	-0.0563449943777352	Control
p7SB	0.499278499278499	-1.33215299296247	p7S
B7B7	0.577639751552795	-1.12182774546857	77
pSBS	0.901639344262295	-0.479447302500212	pSS
hBS7	0.806941431670282	-0.639533807783292	hS7
Bhpp	1.33776022972003	0.0897498826656116	hpp
77BS	0.550425273390036	-1.19145105883738	77S
BpBp	0.907202216066482	-0.470573608924344	pp
S77B	0.398674242424242	-1.65678737475404	S77
Sh7h	0.518867924528302	-1.27663041950052	Sh7h
BhSS	0.937153419593346	-0.42371252528546	hSS
hSBp	0.830508474576271	-0.598002883708618	hSp
hhh7	1.08842239185751	-0.207831136231178	hhh7
SBh7	0.840871021775544	-0.580113245776018	Sh7
7SB7	1.19505094614265	-0.0729975555022805	7S7
hShB	1.27980989561232	0.0258598481492394	hSh
Sp7p	1.13333333333333	-0.149497432820164	Sp7p
7SBp	0.710264900662252	-0.823640580287519	7Sp
BSpp	0.952107279693487	-0.400873633469584	Spp
ShpS	1.30139275766017	0.0499867517076183	ShpS
pBS7	0.964046313223644	-0.382895317502906	pS7
hB7p	0.36885865457294	-1.76892968717778	h7p
SpSS	1.66053841103086	0.401581416713961	SpSS
Sppp	1.00768882858435	-0.319019470938179	Sppp
6merx4	0.793594306049822	-0.663596098762607	6merx4
7hpp	1.12603648424544	-0.158816106117338	7hpp
ppSS	0.398584905660377	-1.657110696743	ppSS
B77S	0.852713178294574	-0.55993722036058	77S
7Bpp	0.670258620689655	-0.907279903458955	7pp
7SSB	0.929824561403509	-0.435039238063528	7SS
hSpS	1.39187817258883	0.146963262973502	hSpS
7h7B	0.906649616368286	-0.471452658529822	7h7
ppSS	1.27832002366164	0.0241793775041448	ppSS
pphh	0.856649395509499	-0.553292906064347	pphh
pSBp	0.614238410596026	-1.03319904116626	pSp
h7BS	0.562637362637363	-1.15979241354804	h7S
ShpB	1.15633737185461	-0.120507299921387	Shp
hBSS	1.16119962511715	-0.114453667145809	hSS
pS77	0.603340292275574	-1.05902584169749	pS77
hhSS	1.09229234222998	-0.202710646160105	hhSS
7ppp	0.541111981205951	-1.21607058777645	7ppp
hp7S	0.64808362369338	-0.955817794029642	hp7S
SBBp	0.859137320275057	-0.549109030290114	Sp
Control	1.2995337995338	0.0479244788461361	Control
pShB	1.40952946415318	0.165143957192641	pSh
BS77	0.857868020304569	-0.551242061636177	S77
hS7B	0.694029850746269	-0.857000057811726	hS7
pSpp	0.783112582781457	-0.682778044447669	pSpp
BhhB	1.40141834481836	0.156818008143507	hh
B77S	1.11812080536913	-0.168993608445961	77S
7hpS	0.970873786407767	-0.372714015870479	7hpS
h7SS	0.858338699291693	-0.550450727760313	h7SS
SBp7	0.372340425531915	-1.75537551319466	Sp7
BppS	0.487875848690592	-1.36548370602457	ppS
S77h	0.874531835205993	-0.523486870439877	S77h
hSB7	0.862823061630219	-0.542933035823033	hS7
7Shp	1.48366013071895	0.239090966136278	7Shp
SBhS	0.431590656284761	-1.54233414178931	ShS
hph7	0.500689655172414	-1.32808112536853	hph7
pSp7	1.37068965517241	0.124832281694798	pSp7
SShp	0.900423728813559	-0.481393696798762	SShp
Sh7S	0.109561752988048	-3.5202535188881	Sh7S
pShB	1.40995024875622	0.165574578389742	pSh
B7pp	0.372488408037094	-1.75480224422453	7pp
phhB	1.39941143322272	0.15475050520223	phh
SpSp	1.29314720812183	0.0408168382474521	SpSp
pp7h	0.647016011644833	-0.958196358450316	pp7h
BBhp	1.23288409703504	-0.0280324995584783	hp
phSB	0.865909090909091	-0.537782204493323	phS
7ppB	1.14495114006515	-0.134783644759629	7pp
pphh	0.426127527216174	-1.56071252282941	pphh
pppp	1.52361111111111	0.277425035611533	pppp
Control	1.51563896336014	0.26985645512482	Control
pphB	1.30833333333333	0.0576604748211231	pph
7h7S	0.458333333333333	-1.45560056054584	7h7S
Sp7p	1.05343511450382	-0.254968223221267	Sp7p
BpBp	1.45801526717557	0.213936148036313	pp
Bpph	0.503409090909091	-1.32026650343163	pph
hp7S	0.811158798283262	-0.632013398895193	hp7S
BhpB	1.27728208647907	0.0230074995326535	hp
hShh	0.480874316939891	-1.38633789810873	hShh
h7hh	6.5	2.37037003967911	h7hh
7ph7	1.16483516483516	-0.109943864097482	7ph7
hhB7	1.15434782608696	-0.122991678602207	hh7
pSSp	0.61569416498994	-1.02978387733162	pSSp
7pp7	0.623931623931624	-1.01060983916537	7pp7
B7hS	3.1547619047619	1.32746144820982	7hS
S7hS	0.902813299232737	-0.477570102498157	S7hS
pSBB	0.745953757225434	-0.752911574892102	pS
pShS	1.20656634746922	-0.059162428856902	pShS
hBBp	0.774933804060018	-0.697924694747143	hp
h7p7	1.12578616352201	-0.159136856482084	h7p7
7SBp	0.607207207207207	-1.0498088585176	7Sp
7ppS	0.586086956521739	-1.10088304311186	7ppS
SpSh	0.930232558139535	-0.434406338276721	SpSh
hBBB	0.676470588235294	-0.893970563655312	h
hh7B	1.37273198548471	0.126980300296129	hh7
pBBh	0.873727087576375	-0.524815055277133	ph
7phB	0.725274725274725	-0.793470199302228	7ph
pSSh	0.849382716049383	-0.565583021531874	pSSh
pBSp	0.797919762258544	-0.65575409508689	pSp
7Bp7	0.892857142857143	-0.493568410744865	7p7
Bp7p	0.871681415929204	-0.528196821420797	p7p
Shhh	0.558169934640523	-1.17129335642151	Shhh
SBS7	0.566746602717826	-1.14929393538829	SS7
Bph7	0.538268506900878	-1.22367175495291	ph7
77hp	1.18370607028754	-0.0867587930887698	77hp
Sh7h	0.82010582010582	-0.61618769740882	Sh7h
hh77	0.983651226158038	-0.353850904418027	hh77
Bhh7	0.54421768707483	-1.20781392841099	hh7
phhB	1.0633376170369	-0.241469943219224	phh
ShBB	1.17406876790831	-0.0985527655721787	Sh
BhBh	0.691709844559586	-0.861830784042512	hh
S7Sh	0.788426763110307	-0.673021023919766	S7Sh
hphh	1.54568527918782	0.298176919987971	hphh
7ppp	0.439024390243902	-1.51769668163776	7ppp
pBhh	0.75	-0.745107177740829	phh
pBB7	0.303030303030303	-2.05253570293308	p7
BSBB	1.28985507246377	0.0371392957262433	S
hBB7	1.39236111111111	0.147463746550623	h7
Shh7	1.26801152737752	0.0124981824844135	Shh7
BSSS	1.86986301369863	0.57286290357785	SSS
hhBp	1.3575205640423	0.110904374018586	hhp
BBB7	2.18279569892473	0.796107427615159	7
pSBp	0.644683714670256	-0.963406233264401	pSp
hBh7	0.767045454545455	-0.712685700048452	hh7
BBhp	1.34970530451866	0.10257476428042	hp
7ppp	1.21804511278195	-0.0455021110785502	7ppp
pphh	0.0869565217391304	-3.853631634519	pphh
77BS	1.31277533039648	0.0625503547092612	77S
phBp	0.936708860759494	-0.424397061010139	php
Sph7	1.13157894736842	-0.151732437203473	Sph7
BSSp	1.68825910931174	0.425466663398001	SSp
ShhS	1.01639344262295	-0.306610705637996	ShhS
hppp	1.99107142857143	0.663475299400715	hppp
hSSh	0.539347408829175	-1.22078292051957	hSSh
pBSB	0.860068259385666	-0.547546609384317	pS
hSBp	1.41149425287356	0.167153576172103	hSp
7BSS	1.97524752475248	0.651963775008566	7SS
Bh7S	2.1547619047619	0.77745878584246	h7S
7p7h	0.635593220338983	-0.983894037327946	7p7h
h7pS	5.4375	2.11287381738674	h7pS
p77h	0.589928057553957	-1.09145874656741	p77h
BS7S	2.28571428571429	0.862575399480411	S7S
B7pB	0.783783783783784	-0.681542048963363	7p
hShB	1.93479437229437	0.622110568096404	hSh
pSpp	0.910204081632653	-0.465807717544251	pSpp
SBB7	0.371559633027523	-1.75840400035429	S7
pBhp	0.798898071625344	-0.653986326442802	php
pBp7	0.770992366412214	-0.705281197247641	pp7
7hhB	0.654712643678161	-0.941135933119041	7hh
hB7B	0.541436464088398	-1.21520572142998	h7
B7SS	1.18248175182482	-0.0882517585378872	7SS
hp7h	0.759259259259259	-0.72740517600737	hp7h
hhhB	1.47753267973856	0.233120361501137	hhh
SBhh	0.654605263157895	-0.941372571361922	Shh
pphB	0.829935125115848	-0.598999205964041	pph
BShh	0.875	-0.522714756404381	Shh
phh7	1.07575757575758	-0.224716678315757	phh7
Bhp7	0.777044854881267	-0.693999892802616	hp7
BS7p	1.87254901960784	0.574933807602268	S7p
hhhS	1.70761856710394	0.441916075885972	hhhS
B7hB	1.05879650895728	-0.247644335333492	7h
Sp7B	1.47787610619469	0.233455651596879	Sp7
SMARCAD1	1.11678832116788	-0.17071391872986	SMARCAD1
hSSS	3.12068965517241	1.31179521349365	hSSS
hSph	0.302583025830258	-2.05466671519777	hSph
7h77	0.228395061728395	-2.46046631571766	7h77
hBp7	1.04679376083189	-0.264092447782389	hp7
hBph	0.424107142857143	-1.56756899218864	hph
6merx1	1.64044943820225	0.384021449451634	6merx1
phh7	0.735449735449735	-0.77337102995955	phh7
hh7B	0.255747126436782	-2.29727974334432	hh7
7pSS	0.804651162790698	-0.643634300414721	7pSS
Shpp	0.890728476821192	-0.49701205523044	Shpp
pBSB	1.70068027210884	0.436042261363737	pS
SpBh	1.15267175572519	-0.125087940674357	Sph
777S	0.701149425287356	-0.842275836747827	777S
pShS	1.58267716535433	0.332297325944778	pShS
7BSB	4.36842105263158	1.79704223944135	7S
phSS	4.83333333333333	1.94294881594443	phSS
hB7S	1.87919463087248	0.58004481802082	h7S
SBhB	0.837988826815642	-0.585066765230361	Sh
p7BS	0.794871794871795	-0.661275586937358	p7S
hpSS	0.275862068965517	-2.18805067358956	hpSS
S7B7	2.37037037037037	0.915042819374546	S77
hSh7	0.779816513761468	-0.68886306710121	hSh7
Sh7B	0.428571428571429	-1.55246209979843	Sh7
pp7B	0.345496009122007	-1.86332872743377	pp7
7hSS	2.25964010282776	0.846023331695227	7hSS
hhB7	0.954730417090539	-0.396904349971692	hh7
B7p7	0.78268876611418	-0.683559035241283	7p7
ppph	0.371495327102804	-1.75865370957878	ppph
S7pS	1.43973941368078	0.195738035559267	S7pS
hp7S	1.96296296296296	0.642963273937745	hp7S
hph7	0.661375661375661	-0.926527818020971	hph7
7h77	2.26506024096386	0.849479741868727	7h77
pppS	0.966666666666667	-0.378979278942932	pppS
7SS7	0.225563909774436	-2.47846151835466	7SS7
SSp7	0.510288065843621	-1.30068587168089	SSp7
SSpB	1.31958762886598	0.0700174793508871	SSp
SSBp	0.581005586592179	-1.11344573758515	SSp
hS7h	1.78484848484848	0.50573193112266	hS7h
pphS	0.569288389513109	-1.14283809670595	pphS
ppBp	0.866071428571429	-0.537511758332462	ppp
7BBB	0.590618336886994	-1.08977162492817	7
BphS	3.41414141414141	1.44145313774059	phS
BSBS	1.45300261096606	0.208967616955017	SS
pBpp	0.546791443850267	-1.20100710540787	ppp
hphB	1.30486086650229	0.053826306181247	hph
p7Bp	0.381132075471698	-1.72170674516075	p7p
S7ph	0.477203647416413	-1.3973927033056	S7ph
BBB7	0.825815738963532	-0.60617785870029	7
HMGA2	3.59090909090909	1.51427945107782	HMGA2
7p7B	0.937759336099585	-0.422780052276759	7p7
7phB	0.700147710487445	-0.844338453138723	7ph
B7S7	1.15128205128205	-0.126828357470449	7S7
SSSp	1.21954674220963	-0.0437246243363216	SSSp
B7Sp	2.33445945945946	0.893018856297324	7Sp
phpS	1.20654715510522	-0.0591853774072576	phpS
SBp7	0.435967302452316	-1.52777783641784	Sp7
7pcx2	2.15942028985507	0.780574385222007	7pcx2
B7hS	0.166482910694598	-2.91662367966543	7hS
B7SB	0.12876254180602	-3.28728481196519	7S
pp7p	0.981042654028436	-0.357681909669845	pp7p
SSS7	1.38065326633166	0.135281371943597	SSS7
Shph	0.896306818181818	-0.488005102116733	Shph
phhp	1.02985524728589	-0.287628106780283	phhp
Control	0.925824175824176	-0.441259537478823	Control
Bp77	1.49350649350649	0.248633831787488	p77
BhSp	0.643916913946588	-0.965123227199364	hSp
S7S7	0.223270440251572	-2.49320551424166	S7S7
hpB7	0.667655786350148	-0.912893268426807	hp7
hhBB	1.38310169258291	0.137837556111344	hh
B77h	1.00793650793651	-0.318664915189736	77h
BhBh	0.853483606557377	-0.558634330659324	hh
hppS	0.693140794223827	-0.858849343790018	hppS
hhh7	0.452380952380952	-1.47445958779716	hhh7
pp7h	0.404589371980676	-1.63553935061618	pp7h
pph7	0.405263157894737	-1.63313874609803	pph7
BSSS	1.07392996108949	-0.227169770877694	SSS
7hhS	0.363067292644757	-1.79176080428141	7hhS
p77p	0.190839694656489	-2.71963649022471	p77p
pSSB	0.950971322849214	-0.402595937002758	pSS
pBpp	1.49756097560976	0.252545067402748	ppp
hShh	0.395245170876672	-1.66924993757111	hShh
hpBB	0.570087976539589	-1.14081319876774	hp
SB7h	0.982484076433121	-0.355563748204195	S7h
hh7p	0.771111111111111	-0.705059017100762	hh7p
BBBS	0.487124463519313	-1.36770733582535	S
7hBp	0.680103656780881	-0.88624312444692	7hp
pSS7	0.485915492957746	-1.3712923411885	pSS7
7BS7	0.87012987012987	-0.530767028699114	7S7
Bhph	0.757276763690182	-0.731177111671343	hph
phpp	1.06854130052724	-0.234427007324982	phpp
pSBp	0.496292070735881	-1.34080836848543	pSp
SSBB	0.862524203485302	-0.543432832213743	SS
BppB	0.9953434225844	-0.336803389827189	pp
hS7S	0.737853107344633	-0.768664141885914	hS7S
hpSB	0.706457925636008	-0.831394132512436	hpS
hBp7	0.472303206997085	-1.41228444175017	hp7
hBSB	0.430809399477807	-1.54494804614113	hS
SppB	2.05588822355289	0.709692150413387	Spp
7SSp	1.80877742946708	0.524945216418628	7SSp
7Shh	1.38202247191011	0.136711395910857	7Shh
phpB	1.13162544169611	-0.151673160952221	php
p7pS	0.264591439688716	-2.24823138640552	p7pS
p7pB	0.393393393393393	-1.6760250439958	p7p
h7h7	0.276190476190476	-2.18633420100054	h7h7
BSBB	0.132022471910112	-3.25121425775075	S
BhS7	0.539170506912442	-1.22125619132306	hS7
hpph	0.363163371488033	-1.79137907302608	hpph
7h7B	0.891566265060241	-0.49565574417996	7h7
7B7h	0.118181818181818	-3.41098967384555	77h
hBhp	0.923756019261637	-0.444485913353757	hhp
7BSS	1.05185185185185	-0.257138156008134	7SS
hhhh	0.576547231270358	-1.12455897374917	hhhh
h7Sh	0.459731543624161	-1.45120611596362	h7Sh
SSSp	1.69585253456221	0.431941045150548	SSSp
7BBS	1.26954177897574	0.0142381945299945	7S
SppB	0.603703703703704	-1.05815712128174	Spp
SB7h	0.198170731707317	-2.66525387005161	S7h
SSpB	1.6420202020202	0.385402198455846	SSp
7Bpp	1.01103230890465	-0.314240577213409	7pp
h77S	0.392	-1.68114411900886	h77S
S7p7	0.617990654205608	-1.02441275274911	S7p7
777S	0.43	-1.54766111353461	777S
Bp7p	0.878260869565217	-0.517348246654566	p7p
7phh	0.603125	-1.05954073608127	7phh
777p	0.433548387096774	-1.53580475584483	777p
Bphp	0.533438237608183	-1.2366765303306	php
BB77	0.832857142857143	-0.593928717093818	77
BBph	1.02388915432394	-0.296010140041147	ph
7pcx2	0.383720930232558	-1.71194031380563	7pcx2
BBhp	1.53809523809524	0.291075158565817	hp
h7Bh	0.834013605442177	-0.591926854494931	h7h
7B7p	0.508771929824561	-1.30497869749915	77p
SpSB	1.3005698005698	0.0490741512176759	SpS
B7hB	0.682019486271036	-0.882184813652722	7h
ph7p	0.644787644787645	-0.963173673674487	ph7p
h7hh	0.35036496350365	-1.84313926070136	h7hh
hS7S	0.801354401805869	-0.649557352624959	hS7S
h7pp	1.37948084054388	0.134055740937225	h7pp
77pp	0.232779097387173	-2.43303625741317	77pp
7Bhh	0.851063829787234	-0.56273043525226	7hh
ShSS	1.29580573951435	0.0437797746018317	ShSS
7pph	0.656184486373166	-0.937896287534879	7pph
ShpB	1.36873265494912	0.122771004039997	Shp
p7Bp	0.700158227848101	-0.844316781668728	p7p
7Sp7	0.717948717948718	-0.80811697526663	7Sp7
77B7	1.04466501240695	-0.267029283923557	777
7merm8x4	0.782945736434108	-0.683085451133445	7merm8x4
Bhph	1.07553956834532	-0.225009076987388	hph
77ph	0.439564300773015	-1.51592355082265	77ph
BSSh	1.02450980392157	-0.295135888352598	SSh
SpSp	1.42748368382886	0.183404577183075	SpSp
phhB	1.3802684151214	0.134879170794725	phh
ppB7	0.695928753180662	-0.853058157928035	pp7
Bp7h	0.932574430823117	-0.430778898711628	p7h
BBpS	0.965768799102132	-0.380319917943704	pS
77hS	0.987179487179487	-0.348685356629332	77hS
pp77	0.284072249589491	-2.14573986873159	pp77
Sp7h	0.513467048710602	-1.2917260775014	Sp7h
B7BS	1.27777777777778	0.023567276152715	7S
pB77	0.231517509727626	-2.44087646434792	p77
7SSh	0.276759061833689	-2.18336721786559	7SSh
p7Sh	0.723845428840716	-0.796316118655594	p7Sh
pS7h	0.261682242990654	-2.26418174280553	pS7h
pSSS	1.46225165562914	0.218121944103743	pSSS
B7h7	0.471563981042654	-1.41454424662552	7h7
S7pS	0.662440570522979	-0.924206741363652	S7pS
pSS7	0.384502923976608	-1.70900320405558	pSS7
BB7p	1.52042360060514	0.274403646096614	7p
BSp7	1.53353658536585	0.286792906725458	Sp7
Bhp7	1.32687651331719	0.077964433079096	hp7
7B77	0.388059701492537	-1.69571915077867	777
SS7h	0.891650485436893	-0.495519468744241	SS7h
S77p	0.662337662337662	-0.924430877185391	S77p
hpS7	0.524341580207502	-1.26149081746152	hpS7
hp77	1.84444444444444	0.553116656555265	hp77
BBSB	0.935513588208199	-0.426239164780977	S
pphp	1.20006958942241	-0.0669516114584682	pphp
pBBB	1.17485380116959	-0.0975884395019536	p
77Bp	1.34600577478345	0.0986149211099945	77p
h7Sp	0.247368421052632	-2.3453364351153	h7Sp
7SB7	0.635014836795252	-0.985207473242697	7S7
HMGA2	1.04848484848485	-0.261763665071076	HMGA2
phBp	1.37252073566534	0.126758266772558	php
phhp	1.32310909724643	0.0738623457904597	phhp
hphS	1.00277615429573	-0.326070083607815	hphS
ppBS	1.25262274443978	-0.00511769850008897	ppS
77BB	1.75723140495868	0.483234509926805	77
BBBp	1.20508866615266	-0.0609303797140202	p
hSBh	0.635294117647059	-0.984573112436219	hSh
Sphp	1.01343873517787	-0.310810801424917	Sphp
ShhB	1.15976419300505	-0.116238176699576	Shh
S7h7	0.465432098765432	-1.43342706296531	S7h7
p7pp	1.19182083739046	-0.0769023020875285	p7pp
hhSh	0.287190082644628	-2.12999184301307	hhSh
pSBp	0.73171768707483	-0.780710641258146	pSp
hphB	1.34538033395176	0.097944396431612	hph
pBhh	0.92093023255814	-0.448905907971836	phh
h77S	0.479815455594002	-1.38951814354273	h77S
77p7	0.520958083832335	-1.27083047508731	77p7
7ShS	0.291005291005291	-2.1109523891584	7ShS
p7ph	0.608974358974359	-1.04561628899329	p7ph
pSB7	0.688311688311688	-0.868935764593687	pS7
7hhp	1.5401429171921	0.292994553209824	7hhp
BBhB	1.29655990510083	0.044619186267837	h
7p7B	0.272727272727273	-2.20453879637813	7p7
BppS	1.46820809248555	0.223986780673456	ppS
7pB7	0.575268817204301	-1.12776150316887	7p7
BShh	1.13919052319842	-0.142060628617641	Shh
hBhS	1.08779546550892	-0.208662361428657	hhS
BS7h	0.513888888888889	-1.29054131427535	S7h
pBBp	1.45671641791045	0.212650373755766	pp
7pS7	1.0635838150289	-0.241135950041697	7pS7
SShh	0.50121802679659	-1.32655946981816	SShh
hBSB	1.01570835803201	-0.307583460230377	hS
6merx1	1.15845290081098	-0.117870288681113	6merx1
7phB	0.600778210116731	-1.06516528527515	7ph
7SSS	1.6495281483892	0.391983718534529	7SSS
Shh7	1.21908831908832	-0.0442670300304193	Shh7
S77p	1.49048442906574	0.245711625262284	S77p
7hhB	1.15012742296702	-0.128275971815103	7hh
phBp	0.897133526850508	-0.486675045519804	php
pp7B	1.07216494845361	-0.229542802508021	pp7
BSSh	1.12060301507538	-0.165794399085329	SSh
pppB	0.985898942420682	-0.350557999708125	ppp
hBBh	0.794753086419753	-0.661491059276029	hh
pp7p	1.1280913126189	-0.156185827985336	pp7p
BSBS	1.51359832635983	0.267912720088991	SS
phpS	0.708695652173913	-0.826831575175283	phpS
7merm8x2	0.497495826377296	-1.33731335078861	7merm8x2
B7BB	0.834881320949432	-0.590426641447089	7
7S7p	0.231292517006803	-2.44227918204801	7S7p
SShS	0.664750957854406	-0.919183822453609	SShS
p7BB	0.529269472665699	-1.24799532909488	p7
BpBS	0.942164179104478	-0.416019291280601	pS
h7p7	0.468571428571429	-1.42372878567623	h7p7
pSB7	0.638370118845501	-0.977604650614809	pS7
pSph	0.755378486055777	-0.734798078401861	pSph
S777	0.539083557951482	-1.22148886530806	S777
hS77	0.51063829787234	-1.29969602941847	hS77
SpSp	1.71818181818182	0.450813032234428	SpSp
ppSB	1.01398601398601	-0.31003192522544	ppS
BpBh	0.913646532438479	-0.460361643654864	ph
7pSB	1.05632653061224	-0.251013810359411	7pS
Dna2	0.812095032397408	-0.630349210044584	Dna2
SMARCAD1	0.672251308900524	-0.902997114262793	SMARCAD1
BBhp	1.00448247758761	-0.323617280859617	hp
77pS	0.470899470899471	-1.41657867171666	77pS
BBhS	1.38941398865784	0.144406849147716	hS
hB77	1.33449477351916	0.0862239767872838	h77
hph7	1.37752161383285	0.132005276940502	hph7
SS77	0.767412935323383	-0.711994690491496	SS77
pBpS	1.29561200923788	0.0435640674200828	ppS
7BhB	0.680733944954128	-0.884906721505471	7h
hhSS	1.20984097718368	-0.0552522479088342	hhSS
BBBS	1.70432946145723	0.43913456934741	S
Bhp7	0.228174603174603	-2.46185955101753	hp7
pphp	0.793965859468043	-0.662920800534139	pphp
